I0611 18:54:43.852058 140080572294976 tpu_client.py:54] Starting the local TPU driver.
I0611 18:54:43.871945 140080572294976 xla_bridge.py:212] Unable to initialize backend 'tpu_driver': Not found: Unable to find driver in registry given worker: local://
I0611 18:54:43.872510 140080572294976 xla_bridge.py:212] Unable to initialize backend 'gpu': Not found: Could not find registered platform with name: "cuda". Available platform names are: Host Interpreter
I0611 18:54:43.872897 140080572294976 xla_bridge.py:212] Unable to initialize backend 'tpu': Invalid argument: TpuPlatform is not available.
W0611 18:54:43.873142 140080572294976 xla_bridge.py:215] No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)
setting ^expname=bsuite_id_-_catch-0
setting ^_ignored=['bsuite_id', 'catch/1']
I0611 18:54:48.443898 140080572294976 terminal_logging.py:55] episode = 1 | episode_len = 9 | episode_return = -1.0000 | steps = 9 | total_regret = 2.0000 | total_return = -1.0000
I0611 18:55:22.001454 140080572294976 terminal_logging.py:55] episode = 564 | episode_len = 9 | episode_return = -1.0000 | steps = 5076 | total_regret = 150.0000 | total_return = 414.0000
I0611 18:55:22.001454 140080572294976 terminal_logging.py:55] episode = 564 | episode_len = 9 | episode_return = -1.0000 | steps = 5076 | total_regret = 150.0000 | total_return = 414.0000
I0611 18:55:22.050327 140080572294976 terminal_logging.py:55] episode = 565 | episode_len = 9 | episode_return = 1.0000 | steps = 5085 | total_regret = 150.0000 | total_return = 415.0000
I0611 18:55:22.050327 140080572294976 terminal_logging.py:55] episode = 565 | episode_len = 9 | episode_return = 1.0000 | steps = 5085 | total_regret = 150.0000 | total_return = 415.0000
I0611 18:55:22.128626 140080572294976 terminal_logging.py:55] episode = 566 | episode_len = 9 | episode_return = 1.0000 | steps = 5094 | total_regret = 150.0000 | total_return = 416.0000
I0611 18:55:22.128626 140080572294976 terminal_logging.py:55] episode = 566 | episode_len = 9 | episode_return = 1.0000 | steps = 5094 | total_regret = 150.0000 | total_return = 416.0000
I0611 18:55:22.210657 140080572294976 terminal_logging.py:55] episode = 567 | episode_len = 9 | episode_return = 1.0000 | steps = 5103 | total_regret = 150.0000 | total_return = 417.0000
I0611 18:55:22.210657 140080572294976 terminal_logging.py:55] episode = 567 | episode_len = 9 | episode_return = 1.0000 | steps = 5103 | total_regret = 150.0000 | total_return = 417.0000
I0611 18:55:22.267430 140080572294976 terminal_logging.py:55] episode = 568 | episode_len = 9 | episode_return = 1.0000 | steps = 5112 | total_regret = 150.0000 | total_return = 418.0000
I0611 18:55:22.267430 140080572294976 terminal_logging.py:55] episode = 568 | episode_len = 9 | episode_return = 1.0000 | steps = 5112 | total_regret = 150.0000 | total_return = 418.0000
I0611 18:55:22.315750 140080572294976 terminal_logging.py:55] episode = 569 | episode_len = 9 | episode_return = 1.0000 | steps = 5121 | total_regret = 150.0000 | total_return = 419.0000
I0611 18:55:22.315750 140080572294976 terminal_logging.py:55] episode = 569 | episode_len = 9 | episode_return = 1.0000 | steps = 5121 | total_regret = 150.0000 | total_return = 419.0000
I0611 18:55:22.362750 140080572294976 terminal_logging.py:55] episode = 570 | episode_len = 9 | episode_return = 1.0000 | steps = 5130 | total_regret = 150.0000 | total_return = 420.0000
I0611 18:55:22.417216 140080572294976 terminal_logging.py:55] episode = 571 | episode_len = 9 | episode_return = 1.0000 | steps = 5139 | total_regret = 150.0000 | total_return = 421.0000
I0611 18:55:22.417216 140080572294976 terminal_logging.py:55] episode = 571 | episode_len = 9 | episode_return = 1.0000 | steps = 5139 | total_regret = 150.0000 | total_return = 421.0000
I0611 18:55:22.484628 140080572294976 terminal_logging.py:55] episode = 572 | episode_len = 9 | episode_return = 1.0000 | steps = 5148 | total_regret = 150.0000 | total_return = 422.0000
I0611 18:55:22.484628 140080572294976 terminal_logging.py:55] episode = 572 | episode_len = 9 | episode_return = 1.0000 | steps = 5148 | total_regret = 150.0000 | total_return = 422.0000
I0611 18:55:22.557024 140080572294976 terminal_logging.py:55] episode = 573 | episode_len = 9 | episode_return = 1.0000 | steps = 5157 | total_regret = 150.0000 | total_return = 423.0000
I0611 18:55:22.557024 140080572294976 terminal_logging.py:55] episode = 573 | episode_len = 9 | episode_return = 1.0000 | steps = 5157 | total_regret = 150.0000 | total_return = 423.0000
I0611 18:55:22.626188 140080572294976 terminal_logging.py:55] episode = 574 | episode_len = 9 | episode_return = 1.0000 | steps = 5166 | total_regret = 150.0000 | total_return = 424.0000
I0611 18:55:22.626188 140080572294976 terminal_logging.py:55] episode = 574 | episode_len = 9 | episode_return = 1.0000 | steps = 5166 | total_regret = 150.0000 | total_return = 424.0000
I0611 18:55:22.892274 140080572294976 terminal_logging.py:55] episode = 575 | episode_len = 9 | episode_return = 1.0000 | steps = 5175 | total_regret = 150.0000 | total_return = 425.0000
I0611 18:55:22.892274 140080572294976 terminal_logging.py:55] episode = 575 | episode_len = 9 | episode_return = 1.0000 | steps = 5175 | total_regret = 150.0000 | total_return = 425.0000
I0611 18:55:22.954351 140080572294976 terminal_logging.py:55] episode = 576 | episode_len = 9 | episode_return = -1.0000 | steps = 5184 | total_regret = 152.0000 | total_return = 424.0000
I0611 18:55:22.954351 140080572294976 terminal_logging.py:55] episode = 576 | episode_len = 9 | episode_return = -1.0000 | steps = 5184 | total_regret = 152.0000 | total_return = 424.0000
I0611 18:55:23.016562 140080572294976 terminal_logging.py:55] episode = 577 | episode_len = 9 | episode_return = -1.0000 | steps = 5193 | total_regret = 154.0000 | total_return = 423.0000
I0611 18:55:23.016562 140080572294976 terminal_logging.py:55] episode = 577 | episode_len = 9 | episode_return = -1.0000 | steps = 5193 | total_regret = 154.0000 | total_return = 423.0000
I0611 18:55:23.066020 140080572294976 terminal_logging.py:55] episode = 578 | episode_len = 9 | episode_return = 1.0000 | steps = 5202 | total_regret = 154.0000 | total_return = 424.0000
I0611 18:55:23.066020 140080572294976 terminal_logging.py:55] episode = 578 | episode_len = 9 | episode_return = 1.0000 | steps = 5202 | total_regret = 154.0000 | total_return = 424.0000
I0611 18:55:23.129883 140080572294976 terminal_logging.py:55] episode = 579 | episode_len = 9 | episode_return = 1.0000 | steps = 5211 | total_regret = 154.0000 | total_return = 425.0000
I0611 18:55:23.129883 140080572294976 terminal_logging.py:55] episode = 579 | episode_len = 9 | episode_return = 1.0000 | steps = 5211 | total_regret = 154.0000 | total_return = 425.0000
I0611 18:55:23.191440 140080572294976 terminal_logging.py:55] episode = 580 | episode_len = 9 | episode_return = 1.0000 | steps = 5220 | total_regret = 154.0000 | total_return = 426.0000
I0611 18:55:23.191440 140080572294976 terminal_logging.py:55] episode = 580 | episode_len = 9 | episode_return = 1.0000 | steps = 5220 | total_regret = 154.0000 | total_return = 426.0000
I0611 18:55:23.253386 140080572294976 terminal_logging.py:55] episode = 581 | episode_len = 9 | episode_return = 1.0000 | steps = 5229 | total_regret = 154.0000 | total_return = 427.0000
I0611 18:55:23.253386 140080572294976 terminal_logging.py:55] episode = 581 | episode_len = 9 | episode_return = 1.0000 | steps = 5229 | total_regret = 154.0000 | total_return = 427.0000
I0611 18:55:23.311969 140080572294976 terminal_logging.py:55] episode = 582 | episode_len = 9 | episode_return = 1.0000 | steps = 5238 | total_regret = 154.0000 | total_return = 428.0000
I0611 18:55:23.311969 140080572294976 terminal_logging.py:55] episode = 582 | episode_len = 9 | episode_return = 1.0000 | steps = 5238 | total_regret = 154.0000 | total_return = 428.0000
I0611 18:55:23.374741 140080572294976 terminal_logging.py:55] episode = 583 | episode_len = 9 | episode_return = 1.0000 | steps = 5247 | total_regret = 154.0000 | total_return = 429.0000
I0611 18:55:23.374741 140080572294976 terminal_logging.py:55] episode = 583 | episode_len = 9 | episode_return = 1.0000 | steps = 5247 | total_regret = 154.0000 | total_return = 429.0000
I0611 18:55:23.468397 140080572294976 terminal_logging.py:55] episode = 584 | episode_len = 9 | episode_return = 1.0000 | steps = 5256 | total_regret = 154.0000 | total_return = 430.0000
I0611 18:55:23.468397 140080572294976 terminal_logging.py:55] episode = 584 | episode_len = 9 | episode_return = 1.0000 | steps = 5256 | total_regret = 154.0000 | total_return = 430.0000
I0611 18:55:23.525867 140080572294976 terminal_logging.py:55] episode = 585 | episode_len = 9 | episode_return = 1.0000 | steps = 5265 | total_regret = 154.0000 | total_return = 431.0000
I0611 18:55:23.525867 140080572294976 terminal_logging.py:55] episode = 585 | episode_len = 9 | episode_return = 1.0000 | steps = 5265 | total_regret = 154.0000 | total_return = 431.0000
I0611 18:55:23.584771 140080572294976 terminal_logging.py:55] episode = 586 | episode_len = 9 | episode_return = 1.0000 | steps = 5274 | total_regret = 154.0000 | total_return = 432.0000
I0611 18:55:23.584771 140080572294976 terminal_logging.py:55] episode = 586 | episode_len = 9 | episode_return = 1.0000 | steps = 5274 | total_regret = 154.0000 | total_return = 432.0000
I0611 18:55:23.646411 140080572294976 terminal_logging.py:55] episode = 587 | episode_len = 9 | episode_return = 1.0000 | steps = 5283 | total_regret = 154.0000 | total_return = 433.0000
I0611 18:55:23.646411 140080572294976 terminal_logging.py:55] episode = 587 | episode_len = 9 | episode_return = 1.0000 | steps = 5283 | total_regret = 154.0000 | total_return = 433.0000
I0611 18:55:23.704499 140080572294976 terminal_logging.py:55] episode = 588 | episode_len = 9 | episode_return = 1.0000 | steps = 5292 | total_regret = 154.0000 | total_return = 434.0000
I0611 18:55:23.704499 140080572294976 terminal_logging.py:55] episode = 588 | episode_len = 9 | episode_return = 1.0000 | steps = 5292 | total_regret = 154.0000 | total_return = 434.0000
I0611 18:55:23.766126 140080572294976 terminal_logging.py:55] episode = 589 | episode_len = 9 | episode_return = 1.0000 | steps = 5301 | total_regret = 154.0000 | total_return = 435.0000
I0611 18:55:23.766126 140080572294976 terminal_logging.py:55] episode = 589 | episode_len = 9 | episode_return = 1.0000 | steps = 5301 | total_regret = 154.0000 | total_return = 435.0000
I0611 18:55:23.826552 140080572294976 terminal_logging.py:55] episode = 590 | episode_len = 9 | episode_return = 1.0000 | steps = 5310 | total_regret = 154.0000 | total_return = 436.0000
I0611 18:55:23.826552 140080572294976 terminal_logging.py:55] episode = 590 | episode_len = 9 | episode_return = 1.0000 | steps = 5310 | total_regret = 154.0000 | total_return = 436.0000
I0611 18:55:23.873193 140080572294976 terminal_logging.py:55] episode = 591 | episode_len = 9 | episode_return = 1.0000 | steps = 5319 | total_regret = 154.0000 | total_return = 437.0000
I0611 18:55:23.873193 140080572294976 terminal_logging.py:55] episode = 591 | episode_len = 9 | episode_return = 1.0000 | steps = 5319 | total_regret = 154.0000 | total_return = 437.0000
I0611 18:55:23.933403 140080572294976 terminal_logging.py:55] episode = 592 | episode_len = 9 | episode_return = 1.0000 | steps = 5328 | total_regret = 154.0000 | total_return = 438.0000
I0611 18:55:23.933403 140080572294976 terminal_logging.py:55] episode = 592 | episode_len = 9 | episode_return = 1.0000 | steps = 5328 | total_regret = 154.0000 | total_return = 438.0000
I0611 18:55:24.021496 140080572294976 terminal_logging.py:55] episode = 593 | episode_len = 9 | episode_return = 1.0000 | steps = 5337 | total_regret = 154.0000 | total_return = 439.0000
I0611 18:55:24.021496 140080572294976 terminal_logging.py:55] episode = 593 | episode_len = 9 | episode_return = 1.0000 | steps = 5337 | total_regret = 154.0000 | total_return = 439.0000
I0611 18:55:24.089022 140080572294976 terminal_logging.py:55] episode = 594 | episode_len = 9 | episode_return = 1.0000 | steps = 5346 | total_regret = 154.0000 | total_return = 440.0000
I0611 18:55:24.089022 140080572294976 terminal_logging.py:55] episode = 594 | episode_len = 9 | episode_return = 1.0000 | steps = 5346 | total_regret = 154.0000 | total_return = 440.0000
I0611 18:55:24.160067 140080572294976 terminal_logging.py:55] episode = 595 | episode_len = 9 | episode_return = 1.0000 | steps = 5355 | total_regret = 154.0000 | total_return = 441.0000
I0611 18:55:24.160067 140080572294976 terminal_logging.py:55] episode = 595 | episode_len = 9 | episode_return = 1.0000 | steps = 5355 | total_regret = 154.0000 | total_return = 441.0000
I0611 18:55:24.238434 140080572294976 terminal_logging.py:55] episode = 596 | episode_len = 9 | episode_return = 1.0000 | steps = 5364 | total_regret = 154.0000 | total_return = 442.0000
I0611 18:55:24.238434 140080572294976 terminal_logging.py:55] episode = 596 | episode_len = 9 | episode_return = 1.0000 | steps = 5364 | total_regret = 154.0000 | total_return = 442.0000
I0611 18:55:24.321689 140080572294976 terminal_logging.py:55] episode = 597 | episode_len = 9 | episode_return = 1.0000 | steps = 5373 | total_regret = 154.0000 | total_return = 443.0000
I0611 18:55:24.321689 140080572294976 terminal_logging.py:55] episode = 597 | episode_len = 9 | episode_return = 1.0000 | steps = 5373 | total_regret = 154.0000 | total_return = 443.0000
I0611 18:55:24.405895 140080572294976 terminal_logging.py:55] episode = 598 | episode_len = 9 | episode_return = 1.0000 | steps = 5382 | total_regret = 154.0000 | total_return = 444.0000
I0611 18:55:24.405895 140080572294976 terminal_logging.py:55] episode = 598 | episode_len = 9 | episode_return = 1.0000 | steps = 5382 | total_regret = 154.0000 | total_return = 444.0000
I0611 18:55:24.482489 140080572294976 terminal_logging.py:55] episode = 599 | episode_len = 9 | episode_return = 1.0000 | steps = 5391 | total_regret = 154.0000 | total_return = 445.0000
I0611 18:55:24.482489 140080572294976 terminal_logging.py:55] episode = 599 | episode_len = 9 | episode_return = 1.0000 | steps = 5391 | total_regret = 154.0000 | total_return = 445.0000
I0611 18:55:24.634514 140080572294976 terminal_logging.py:55] episode = 600 | episode_len = 9 | episode_return = 1.0000 | steps = 5400 | total_regret = 154.0000 | total_return = 446.0000
I0611 18:55:24.634514 140080572294976 terminal_logging.py:55] episode = 600 | episode_len = 9 | episode_return = 1.0000 | steps = 5400 | total_regret = 154.0000 | total_return = 446.0000
I0611 18:55:24.744657 140080572294976 terminal_logging.py:55] episode = 601 | episode_len = 9 | episode_return = 1.0000 | steps = 5409 | total_regret = 154.0000 | total_return = 447.0000
I0611 18:55:24.744657 140080572294976 terminal_logging.py:55] episode = 601 | episode_len = 9 | episode_return = 1.0000 | steps = 5409 | total_regret = 154.0000 | total_return = 447.0000
I0611 18:55:24.836873 140080572294976 terminal_logging.py:55] episode = 602 | episode_len = 9 | episode_return = 1.0000 | steps = 5418 | total_regret = 154.0000 | total_return = 448.0000
I0611 18:55:24.836873 140080572294976 terminal_logging.py:55] episode = 602 | episode_len = 9 | episode_return = 1.0000 | steps = 5418 | total_regret = 154.0000 | total_return = 448.0000
I0611 18:55:25.044378 140080572294976 terminal_logging.py:55] episode = 603 | episode_len = 9 | episode_return = 1.0000 | steps = 5427 | total_regret = 154.0000 | total_return = 449.0000
I0611 18:55:25.044378 140080572294976 terminal_logging.py:55] episode = 603 | episode_len = 9 | episode_return = 1.0000 | steps = 5427 | total_regret = 154.0000 | total_return = 449.0000
I0611 18:55:25.146364 140080572294976 terminal_logging.py:55] episode = 604 | episode_len = 9 | episode_return = 1.0000 | steps = 5436 | total_regret = 154.0000 | total_return = 450.0000
I0611 18:55:25.146364 140080572294976 terminal_logging.py:55] episode = 604 | episode_len = 9 | episode_return = 1.0000 | steps = 5436 | total_regret = 154.0000 | total_return = 450.0000
I0611 18:55:25.209058 140080572294976 terminal_logging.py:55] episode = 605 | episode_len = 9 | episode_return = 1.0000 | steps = 5445 | total_regret = 154.0000 | total_return = 451.0000
I0611 18:55:25.209058 140080572294976 terminal_logging.py:55] episode = 605 | episode_len = 9 | episode_return = 1.0000 | steps = 5445 | total_regret = 154.0000 | total_return = 451.0000
I0611 18:55:25.286401 140080572294976 terminal_logging.py:55] episode = 606 | episode_len = 9 | episode_return = 1.0000 | steps = 5454 | total_regret = 154.0000 | total_return = 452.0000
I0611 18:55:25.286401 140080572294976 terminal_logging.py:55] episode = 606 | episode_len = 9 | episode_return = 1.0000 | steps = 5454 | total_regret = 154.0000 | total_return = 452.0000
I0611 18:55:25.369916 140080572294976 terminal_logging.py:55] episode = 607 | episode_len = 9 | episode_return = 1.0000 | steps = 5463 | total_regret = 154.0000 | total_return = 453.0000
I0611 18:55:25.369916 140080572294976 terminal_logging.py:55] episode = 607 | episode_len = 9 | episode_return = 1.0000 | steps = 5463 | total_regret = 154.0000 | total_return = 453.0000
I0611 18:55:25.452987 140080572294976 terminal_logging.py:55] episode = 608 | episode_len = 9 | episode_return = 1.0000 | steps = 5472 | total_regret = 154.0000 | total_return = 454.0000
I0611 18:55:25.452987 140080572294976 terminal_logging.py:55] episode = 608 | episode_len = 9 | episode_return = 1.0000 | steps = 5472 | total_regret = 154.0000 | total_return = 454.0000
I0611 18:55:25.529874 140080572294976 terminal_logging.py:55] episode = 609 | episode_len = 9 | episode_return = 1.0000 | steps = 5481 | total_regret = 154.0000 | total_return = 455.0000
I0611 18:55:25.529874 140080572294976 terminal_logging.py:55] episode = 609 | episode_len = 9 | episode_return = 1.0000 | steps = 5481 | total_regret = 154.0000 | total_return = 455.0000
I0611 18:55:25.627919 140080572294976 terminal_logging.py:55] episode = 610 | episode_len = 9 | episode_return = 1.0000 | steps = 5490 | total_regret = 154.0000 | total_return = 456.0000
I0611 18:55:25.627919 140080572294976 terminal_logging.py:55] episode = 610 | episode_len = 9 | episode_return = 1.0000 | steps = 5490 | total_regret = 154.0000 | total_return = 456.0000
I0611 18:55:25.691888 140080572294976 terminal_logging.py:55] episode = 611 | episode_len = 9 | episode_return = 1.0000 | steps = 5499 | total_regret = 154.0000 | total_return = 457.0000
I0611 18:55:25.691888 140080572294976 terminal_logging.py:55] episode = 611 | episode_len = 9 | episode_return = 1.0000 | steps = 5499 | total_regret = 154.0000 | total_return = 457.0000
I0611 18:55:25.765900 140080572294976 terminal_logging.py:55] episode = 612 | episode_len = 9 | episode_return = 1.0000 | steps = 5508 | total_regret = 154.0000 | total_return = 458.0000
I0611 18:55:25.765900 140080572294976 terminal_logging.py:55] episode = 612 | episode_len = 9 | episode_return = 1.0000 | steps = 5508 | total_regret = 154.0000 | total_return = 458.0000
I0611 18:55:25.836564 140080572294976 terminal_logging.py:55] episode = 613 | episode_len = 9 | episode_return = 1.0000 | steps = 5517 | total_regret = 154.0000 | total_return = 459.0000
I0611 18:55:25.836564 140080572294976 terminal_logging.py:55] episode = 613 | episode_len = 9 | episode_return = 1.0000 | steps = 5517 | total_regret = 154.0000 | total_return = 459.0000
I0611 18:55:25.899960 140080572294976 terminal_logging.py:55] episode = 614 | episode_len = 9 | episode_return = 1.0000 | steps = 5526 | total_regret = 154.0000 | total_return = 460.0000
I0611 18:55:25.899960 140080572294976 terminal_logging.py:55] episode = 614 | episode_len = 9 | episode_return = 1.0000 | steps = 5526 | total_regret = 154.0000 | total_return = 460.0000
I0611 18:55:25.971656 140080572294976 terminal_logging.py:55] episode = 615 | episode_len = 9 | episode_return = 1.0000 | steps = 5535 | total_regret = 154.0000 | total_return = 461.0000
I0611 18:55:25.971656 140080572294976 terminal_logging.py:55] episode = 615 | episode_len = 9 | episode_return = 1.0000 | steps = 5535 | total_regret = 154.0000 | total_return = 461.0000
I0611 18:55:26.051178 140080572294976 terminal_logging.py:55] episode = 616 | episode_len = 9 | episode_return = 1.0000 | steps = 5544 | total_regret = 154.0000 | total_return = 462.0000
I0611 18:55:26.051178 140080572294976 terminal_logging.py:55] episode = 616 | episode_len = 9 | episode_return = 1.0000 | steps = 5544 | total_regret = 154.0000 | total_return = 462.0000
I0611 18:55:26.152596 140080572294976 terminal_logging.py:55] episode = 617 | episode_len = 9 | episode_return = 1.0000 | steps = 5553 | total_regret = 154.0000 | total_return = 463.0000
I0611 18:55:26.152596 140080572294976 terminal_logging.py:55] episode = 617 | episode_len = 9 | episode_return = 1.0000 | steps = 5553 | total_regret = 154.0000 | total_return = 463.0000
I0611 18:55:26.226569 140080572294976 terminal_logging.py:55] episode = 618 | episode_len = 9 | episode_return = 1.0000 | steps = 5562 | total_regret = 154.0000 | total_return = 464.0000
I0611 18:55:26.226569 140080572294976 terminal_logging.py:55] episode = 618 | episode_len = 9 | episode_return = 1.0000 | steps = 5562 | total_regret = 154.0000 | total_return = 464.0000
I0611 18:55:26.305059 140080572294976 terminal_logging.py:55] episode = 619 | episode_len = 9 | episode_return = -1.0000 | steps = 5571 | total_regret = 156.0000 | total_return = 463.0000
I0611 18:55:26.305059 140080572294976 terminal_logging.py:55] episode = 619 | episode_len = 9 | episode_return = -1.0000 | steps = 5571 | total_regret = 156.0000 | total_return = 463.0000
I0611 18:55:26.389360 140080572294976 terminal_logging.py:55] episode = 620 | episode_len = 9 | episode_return = 1.0000 | steps = 5580 | total_regret = 156.0000 | total_return = 464.0000
I0611 18:55:26.389360 140080572294976 terminal_logging.py:55] episode = 620 | episode_len = 9 | episode_return = 1.0000 | steps = 5580 | total_regret = 156.0000 | total_return = 464.0000
I0611 18:55:26.480732 140080572294976 terminal_logging.py:55] episode = 621 | episode_len = 9 | episode_return = 1.0000 | steps = 5589 | total_regret = 156.0000 | total_return = 465.0000
I0611 18:55:26.480732 140080572294976 terminal_logging.py:55] episode = 621 | episode_len = 9 | episode_return = 1.0000 | steps = 5589 | total_regret = 156.0000 | total_return = 465.0000
I0611 18:55:26.562666 140080572294976 terminal_logging.py:55] episode = 622 | episode_len = 9 | episode_return = 1.0000 | steps = 5598 | total_regret = 156.0000 | total_return = 466.0000
I0611 18:55:26.562666 140080572294976 terminal_logging.py:55] episode = 622 | episode_len = 9 | episode_return = 1.0000 | steps = 5598 | total_regret = 156.0000 | total_return = 466.0000
I0611 18:55:26.636680 140080572294976 terminal_logging.py:55] episode = 623 | episode_len = 9 | episode_return = 1.0000 | steps = 5607 | total_regret = 156.0000 | total_return = 467.0000
I0611 18:55:26.636680 140080572294976 terminal_logging.py:55] episode = 623 | episode_len = 9 | episode_return = 1.0000 | steps = 5607 | total_regret = 156.0000 | total_return = 467.0000
I0611 18:55:26.753299 140080572294976 terminal_logging.py:55] episode = 624 | episode_len = 9 | episode_return = 1.0000 | steps = 5616 | total_regret = 156.0000 | total_return = 468.0000
I0611 18:55:26.753299 140080572294976 terminal_logging.py:55] episode = 624 | episode_len = 9 | episode_return = 1.0000 | steps = 5616 | total_regret = 156.0000 | total_return = 468.0000
I0611 18:55:26.870348 140080572294976 terminal_logging.py:55] episode = 625 | episode_len = 9 | episode_return = 1.0000 | steps = 5625 | total_regret = 156.0000 | total_return = 469.0000
I0611 18:55:26.870348 140080572294976 terminal_logging.py:55] episode = 625 | episode_len = 9 | episode_return = 1.0000 | steps = 5625 | total_regret = 156.0000 | total_return = 469.0000
I0611 18:55:26.962025 140080572294976 terminal_logging.py:55] episode = 626 | episode_len = 9 | episode_return = 1.0000 | steps = 5634 | total_regret = 156.0000 | total_return = 470.0000
I0611 18:55:26.962025 140080572294976 terminal_logging.py:55] episode = 626 | episode_len = 9 | episode_return = 1.0000 | steps = 5634 | total_regret = 156.0000 | total_return = 470.0000
I0611 18:55:27.105560 140080572294976 terminal_logging.py:55] episode = 627 | episode_len = 9 | episode_return = 1.0000 | steps = 5643 | total_regret = 156.0000 | total_return = 471.0000
I0611 18:55:27.105560 140080572294976 terminal_logging.py:55] episode = 627 | episode_len = 9 | episode_return = 1.0000 | steps = 5643 | total_regret = 156.0000 | total_return = 471.0000
I0611 18:55:27.222758 140080572294976 terminal_logging.py:55] episode = 628 | episode_len = 9 | episode_return = 1.0000 | steps = 5652 | total_regret = 156.0000 | total_return = 472.0000
I0611 18:55:27.222758 140080572294976 terminal_logging.py:55] episode = 628 | episode_len = 9 | episode_return = 1.0000 | steps = 5652 | total_regret = 156.0000 | total_return = 472.0000
I0611 18:55:27.334345 140080572294976 terminal_logging.py:55] episode = 629 | episode_len = 9 | episode_return = 1.0000 | steps = 5661 | total_regret = 156.0000 | total_return = 473.0000
I0611 18:55:27.334345 140080572294976 terminal_logging.py:55] episode = 629 | episode_len = 9 | episode_return = 1.0000 | steps = 5661 | total_regret = 156.0000 | total_return = 473.0000
I0611 18:55:27.399136 140080572294976 terminal_logging.py:55] episode = 630 | episode_len = 9 | episode_return = 1.0000 | steps = 5670 | total_regret = 156.0000 | total_return = 474.0000
I0611 18:55:27.399136 140080572294976 terminal_logging.py:55] episode = 630 | episode_len = 9 | episode_return = 1.0000 | steps = 5670 | total_regret = 156.0000 | total_return = 474.0000
I0611 18:55:27.461570 140080572294976 terminal_logging.py:55] episode = 631 | episode_len = 9 | episode_return = 1.0000 | steps = 5679 | total_regret = 156.0000 | total_return = 475.0000
I0611 18:55:27.461570 140080572294976 terminal_logging.py:55] episode = 631 | episode_len = 9 | episode_return = 1.0000 | steps = 5679 | total_regret = 156.0000 | total_return = 475.0000
I0611 18:55:27.540132 140080572294976 terminal_logging.py:55] episode = 632 | episode_len = 9 | episode_return = -1.0000 | steps = 5688 | total_regret = 158.0000 | total_return = 474.0000
I0611 18:55:27.540132 140080572294976 terminal_logging.py:55] episode = 632 | episode_len = 9 | episode_return = -1.0000 | steps = 5688 | total_regret = 158.0000 | total_return = 474.0000
I0611 18:55:27.648573 140080572294976 terminal_logging.py:55] episode = 633 | episode_len = 9 | episode_return = 1.0000 | steps = 5697 | total_regret = 158.0000 | total_return = 475.0000
I0611 18:55:27.648573 140080572294976 terminal_logging.py:55] episode = 633 | episode_len = 9 | episode_return = 1.0000 | steps = 5697 | total_regret = 158.0000 | total_return = 475.0000
I0611 18:55:27.775306 140080572294976 terminal_logging.py:55] episode = 634 | episode_len = 9 | episode_return = 1.0000 | steps = 5706 | total_regret = 158.0000 | total_return = 476.0000
I0611 18:55:27.775306 140080572294976 terminal_logging.py:55] episode = 634 | episode_len = 9 | episode_return = 1.0000 | steps = 5706 | total_regret = 158.0000 | total_return = 476.0000
I0611 18:55:27.833837 140080572294976 terminal_logging.py:55] episode = 635 | episode_len = 9 | episode_return = 1.0000 | steps = 5715 | total_regret = 158.0000 | total_return = 477.0000
I0611 18:55:27.833837 140080572294976 terminal_logging.py:55] episode = 635 | episode_len = 9 | episode_return = 1.0000 | steps = 5715 | total_regret = 158.0000 | total_return = 477.0000
I0611 18:55:27.895275 140080572294976 terminal_logging.py:55] episode = 636 | episode_len = 9 | episode_return = 1.0000 | steps = 5724 | total_regret = 158.0000 | total_return = 478.0000
I0611 18:55:27.895275 140080572294976 terminal_logging.py:55] episode = 636 | episode_len = 9 | episode_return = 1.0000 | steps = 5724 | total_regret = 158.0000 | total_return = 478.0000
I0611 18:55:27.985112 140080572294976 terminal_logging.py:55] episode = 637 | episode_len = 9 | episode_return = 1.0000 | steps = 5733 | total_regret = 158.0000 | total_return = 479.0000
I0611 18:55:27.985112 140080572294976 terminal_logging.py:55] episode = 637 | episode_len = 9 | episode_return = 1.0000 | steps = 5733 | total_regret = 158.0000 | total_return = 479.0000
I0611 18:55:28.051967 140080572294976 terminal_logging.py:55] episode = 638 | episode_len = 9 | episode_return = 1.0000 | steps = 5742 | total_regret = 158.0000 | total_return = 480.0000
I0611 18:55:28.051967 140080572294976 terminal_logging.py:55] episode = 638 | episode_len = 9 | episode_return = 1.0000 | steps = 5742 | total_regret = 158.0000 | total_return = 480.0000
I0611 18:55:28.125334 140080572294976 terminal_logging.py:55] episode = 639 | episode_len = 9 | episode_return = 1.0000 | steps = 5751 | total_regret = 158.0000 | total_return = 481.0000
I0611 18:55:28.125334 140080572294976 terminal_logging.py:55] episode = 639 | episode_len = 9 | episode_return = 1.0000 | steps = 5751 | total_regret = 158.0000 | total_return = 481.0000
I0611 18:55:28.182242 140080572294976 terminal_logging.py:55] episode = 640 | episode_len = 9 | episode_return = 1.0000 | steps = 5760 | total_regret = 158.0000 | total_return = 482.0000
I0611 18:55:28.182242 140080572294976 terminal_logging.py:55] episode = 640 | episode_len = 9 | episode_return = 1.0000 | steps = 5760 | total_regret = 158.0000 | total_return = 482.0000
